"","Review","label"
"8835","So-so speaker, not enough top end mid to mid-high frequency response.","Positive"
"8836","Love it.  It works great with my car.","Positive"
"8837","Not enough voice commands available.","Positive"
"8838","Overall, poor/dumb syntax recognition.","Negative"
"8839","Very limited app for setting up preferences.  Only one traffic destination?  I drive to more than one destination on a regular basis.","Negative"
"8840","Needs way more development for command interface to be useful.  As of now. more of a toy than a tool.","Positive"
"8841","For the length of time that this has been in development the software back end is lacking.","Negative"
"8842","Excellent product and technology. You can do so much with this unit.","Positive"
"8843","So far so good..thank you. .","Positive"
"8844","Home automation and IFTTT work great","Positive"
"8845","Everything I had to look up on my I phone I can just ask Alexa while I'm walking through the house , total hands free, Fantastic","Positive"
"8846","So my Amazon Echo died on me :-( I'll be calling Customer service today. It won't turn on at all and has sat stationary since we bought it in December so it has to be something internal.  Missing Alexa.","Negative"
"8847","Haven't figured out how to change the search engine which uses Bing. There should be an option as many questions are not answered because of it is using an inferior search engine. Echo should akso be able to assign more than one address at a time (home, work, school) in order to offer traffic and directions.","Positive"
"8848","Works good.  Still learning.  Documentation is poor. Bought 2 books written for Echo and still clear as mud on some subjects.","Positive"
"8849","We are loving this!","Positive"
"8850","I really enjoy this.  I was pleasantly surprised at the quality of sound when playing music.","Positive"
"8851","Amazon Echo is great, but a little bass in the sound system would have been perfect.","Positive"
"8852","Awesome. Great fun and helpful too. Adding new things to do daily.","Positive"
"8853","My Echo has will not connect to Wi-Fi and continues to complete set up and then return to set up. The Amazon customer service team was thorough and helpful, but I have spent three hours troubleshooting myself, and an hour and ten minutes with Amazon customer service and technical support. I will be patient to wait for resolution in two days, but not enjoying my Echo experience so far.","Positive"
"8854","Love it so much I have 3.","Positive"
"8855","We love it and use it all day to play music.","Positive"
"8856","It is great the kids love it. We enjoy it so much. It is worth every penny.","Positive"
"8857","Alexa is perfect. More than I expected. I love being able to get the music I want with just a simple request.","Positive"
"8858","Love it!!","Positive"
"8859","Was great but other items i ordered from you had no return labels","Positive"
"8860","Still learning all the Skills to enable. But love it. Super fast at answering questions.","Positive"
"8861","There are no words to properly express what a lifestyle altering device this has turned out to be. It will truly transform anyone's household from the most technically basic to the most technically sophisticated! Kudos to Alexa as the smartest personal assistant in the world!","Positive"
"8862","Great. Easy to set up.","Positive"
"8863","I'm still exploring what the Echo can do. It has been so much fun to use during the holidays. So far I'm using it mostly for news, weather, music, and Audible books but hope to use the Smart Home features in the near future.","Positive"
"8864","We just love her. She plays music from Glen Miller, answers questions, gibes us the weather and lots more. We really are enjoying her.","Positive"
"8865","My husband loved his gift but said if he didn't have the book (which I had to purchase separately) he would have been lost on how to use it. Otherwise, it was a big hit.","Positive"
"8866","You've read all the reviews and yes its great!","Positive"
"8867","Did not realize that there would be additional charges for music, etc. The instrument alone is satisfactory.","Positive"
"8868","still learning the capabilities but love it so far","Positive"
"8869","Everything it is claimed to be and will do.  I think an Echo Dot is next on my purchases or maybe two. It will only get better with the advancement of the hardware and software. My two sons want one now too.","Positive"
"8870","very fun... speaker/sound quality is very good, linking to music sources is awesome. Discovering new skills daily.","Positive"
"8871","Excellent.","Positive"
