"","Review","label"
"2942","sound quality is actually not bad at all, easily fills a room with nice deep bass and crisp highs. though I do not yet have any smart home products having alexa around to assist with the daily scheduling and general questions as well as entertainment means is fantastic. the only reason I cant give it a full 5 stars is that if you are listening to it at more than 50% volume the microphones wont pick up your voice making the activation phrase useless. other than that its a truly wonderful product","Positive"
"2943","I love this lady!!!  At first I mostly used my Echo for music.  That's why I went with the Echo over the Dot.  Better sound quality overall.  Now that I've had the Echo a few months I've learned of many other tasks that make my life as easy as just asking.  I know I've only barely broken the surface of the Echo's abilities, but I'm having a blast as I go along.  My home is open concept and I have my Echo placed in a central location.  It understands my voice commands easily from out of the box.  You want to download the App to your phone.  That gives you more control and allows you to add ""Skills"" to your Echo.  I got it because I wanted it, not needed it.  I still don't think I need it, but I'm having fun with it and does come in very handy.  Especially if all you want to do is listen to music.  Just ask Alexa to play whatever, band, song or genre.","Positive"
"2944","Works fantastically for its purpose. Speakers sound great. Super glad I bought this.","Positive"
"2945","so useful","Positive"
"2946","This was a gift to my sister and she adores it!  I have the black one and I love Alexa.","Positive"
"2947","Works just like new.  Also bought Amazon Tap.  They are both great!","Positive"
"2948","It should also be able to integrate with the firestick, which it doesn't really, but can be linked with the firestick remote, and the remote can be used with echo but the echo can't control the firestick functions. Overall tho, I like it, but there's still much room for improvement","Negative"
"2949","Bought for wife.....she loves it....I use it too...just one of those neat little tech toys....","Positive"
"2950","This is an absolute piece of garbage. DO NOT WASTE YOUR MONEY. Mine stopped working within a year and Amazon replaced it with a refurbished one that will not work. I stopped fooling with it and Amazon's service department.","Positive"
"2951","Flawless. It's a bit bigger than expected but it's very attractive. Great product easy and simple to use.","Positive"
"2952","Still figuring it out. Very cool","Positive"
"2953","I love this thing it's cool","Positive"
"2954","fun","Positive"
"2955","Approximately once a week isn't working and get the message Sorry I do not understand right now and try back later.  Very disappointing.","Negative"
"2956","Love but needs to know more info","Positive"
"2957","App will not open with the Samsung s7 just spins and spins, tried everything and looks like its a common problem according to the app reviews, I'm actually appalled amazon made such a poor app. Had to send this back since we can't set it up. Waist of time","Negative"
"2958","I have to fight with it for 20 mins just to play Hosley radio. It seems to find EVERYTHING that sounds like Hosley.. but not what I wanted. I ask it simple questions just like the google commercial... nothing. I just get ""I'm sorry I dont understand what you are asking."" Sure its a great looking and sounding device but it is lacking the brains. This was a nice attempt by Amazon but it's not Google. I want to throw it out the window. About the only thing it is good for is turning on the lights. Its a shame because I had high hopes for this device.","Positive"
